,id,epoch_second,problem_id,contest_id,user_id,language,point,length,result,execution_time
1614,28965986,1643591750,typical90_j,typical90,Balut,PyPy3 (7.3.0),2.0,581,AC,256.0
1615,28966129,1643592470,typical90_v,typical90,Balut,PyPy3 (7.3.0),2.0,348,AC,85.0
1616,28969770,1643608812,typical90_x,typical90,Balut,PyPy3 (7.3.0),2.0,292,AC,61.0
1617,28969846,1643609071,typical90_aa,typical90,Balut,PyPy3 (7.3.0),2.0,197,AC,138.0
1618,28970030,1643609937,typical90_ag,typical90,Balut,PyPy3 (7.3.0),0.0,140,WA,62.0
1619,28970092,1643610172,typical90_ag,typical90,Balut,PyPy3 (7.3.0),2.0,190,AC,71.0
1620,28970198,1643610483,typical90_bc,typical90,Balut,PyPy3 (7.3.0),0.0,311,TLE,5515.0
1621,28970243,1643610630,typical90_bc,typical90,Balut,PyPy3 (7.3.0),0.0,342,TLE,5209.0
1622,28970523,1643611434,typical90_bc,typical90,Balut,PyPy3 (7.3.0),0.0,302,TLE,5515.0
1623,28970556,1643611527,typical90_bc,typical90,Balut,PyPy3 (7.3.0),2.0,314,AC,2862.0
1624,28970723,1643611980,typical90_bi,typical90,Balut,PyPy3 (7.3.0),2.0,319,AC,204.0
1625,28970961,1643612765,typical90_bo,typical90,Balut,PyPy3 (7.3.0),2.0,441,AC,62.0
1626,28971481,1643614309,typical90_bz,typical90,Balut,PyPy3 (7.3.0),2.0,440,AC,193.0
1627,28971984,1643616023,typical90_b,typical90,Balut,PyPy3 (7.3.0),3.0,550,AC,150.0
1628,28972258,1643616932,typical90_g,typical90,Balut,PyPy3 (7.3.0),0.0,412,RE,375.0
1629,28972490,1643617800,typical90_g,typical90,Balut,PyPy3 (7.3.0),3.0,494,AC,379.0
1630,28983408,1643677193,typical90_n,typical90,Balut,PyPy3 (7.3.0),3.0,242,AC,128.0
1631,28983530,1643678237,typical90_p,typical90,Balut,PyPy3 (7.3.0),0.0,403,TLE,2207.0
1632,28983542,1643678336,typical90_p,typical90,Balut,PyPy3 (7.3.0),3.0,407,AC,1352.0
1633,29033693,1643941318,typical90_b,typical90,Balut,PyPy3 (7.3.0),3.0,550,AC,147.0
1634,29033988,1643942964,typical90_r,typical90,Balut,PyPy3 (7.3.0),3.0,462,AC,88.0
1635,29034067,1643943369,typical90_r,typical90,Balut,PyPy3 (7.3.0),3.0,446,AC,70.0
1636,29034091,1643943510,typical90_t,typical90,Balut,PyPy3 (7.3.0),0.0,194,WA,81.0
1637,29034105,1643943602,typical90_t,typical90,Balut,PyPy3 (7.3.0),3.0,158,AC,70.0
1638,29034426,1643945449,typical90_af,typical90,Balut,PyPy3 (7.3.0),0.0,606,WA,765.0
1639,29034437,1643945518,typical90_af,typical90,Balut,PyPy3 (7.3.0),0.0,606,WA,763.0
1640,29034554,1643946205,typical90_af,typical90,Balut,PyPy3 (7.3.0),3.0,628,AC,694.0
1641,29061567,1644062465,abc238_a,abc238,Balut,PyPy3 (7.3.0),100.0,145,AC,123.0
1642,29071905,1644062910,abc238_b,abc238,Balut,PyPy3 (7.3.0),200.0,313,AC,67.0
1643,29087894,1644065111,abc238_c,abc238,Balut,PyPy3 (7.3.0),300.0,315,AC,79.0
1644,29098083,1644067573,abc238_d,abc238,Balut,PyPy3 (7.3.0),400.0,1015,AC,513.0
1645,29103876,1644069147,abc237_e,abc237,Balut,PyPy3 (7.3.0),500.0,917,TLE,2214.0
1646,29104592,1644069562,abc238_e,abc238,Balut,PyPy3 (7.3.0),500.0,1613,AC,421.0
1647,29105798,1644070624,abc237_e,abc237,Balut,PyPy3 (7.3.0),500.0,995,AC,688.0
1648,29168147,1644329766,typical90_al,typical90,Balut,PyPy3 (7.3.0),3.0,379,AC,72.0
1649,29169279,1644332866,typical90_ar,typical90,Balut,PyPy3 (7.3.0),3.0,422,AC,1311.0
1650,29222412,1644586751,typical90_at,typical90,Balut,PyPy3 (7.3.0),0.0,664,WA,157.0
1651,29222527,1644587020,typical90_at,typical90,Balut,PyPy3 (7.3.0),3.0,651,AC,153.0
1652,29223884,1644590399,typical90_av,typical90,Balut,PyPy3 (7.3.0),3.0,408,AC,1572.0
1653,29224228,1644591313,typical90_ax,typical90,Balut,PyPy3 (7.3.0),3.0,271,AC,143.0
1654,29248529,1644706379,typical90_az,typical90,Balut,PyPy3 (7.3.0),3.0,397,AC,101.0
1655,29248760,1644708750,typical90_bl,typical90,Balut,PyPy3 (7.3.0),3.0,533,AC,293.0
1656,29248791,1644709148,typical90_bq,typical90,Balut,PyPy3 (7.3.0),0.0,267,WA,2208.0
1657,29251296,1644722161,typical90_bq,typical90,Balut,PyPy3 (7.3.0),3.0,340,AC,66.0
1658,29251652,1644723985,typical90_bw,typical90,Balut,PyPy3 (7.3.0),3.0,607,AC,69.0
1659,29302196,1644754154,arc135_a,arc135,Balut,PyPy3 (7.3.0),0.0,347,TLE,2240.0
1660,29303618,1644754588,arc135_a,arc135,Balut,PyPy3 (7.3.0),0.0,436,TLE,2235.0
1661,29304493,1644754865,arc135_a,arc135,Balut,PyPy3 (7.3.0),0.0,560,TLE,2231.0
1662,29306791,1644755686,arc135_a,arc135,Balut,PyPy3 (7.3.0),0.0,1137,TLE,2224.0
1663,29306920,1644755742,arc135_a,arc135,Balut,Python (3.8.2),0.0,1137,TLE,2213.0
1664,29314552,1644759658,arc135_a,arc135,Balut,PyPy3 (7.3.0),0.0,383,WA,71.0
1665,29315405,1644760143,arc135_a,arc135,Balut,PyPy3 (7.3.0),300.0,371,AC,67.0
1666,29426916,1645272111,abc239_a,abc239,Balut,PyPy3 (7.3.0),100.0,109,AC,67.0
1667,29434336,1645272389,abc239_b,abc239,Balut,PyPy3 (7.3.0),200.0,89,AC,62.0
1668,29439112,1645272685,abc239_c,abc239,Balut,PyPy3 (7.3.0),300.0,337,AC,70.0
1669,29443417,1645273026,abc239_d,abc239,Balut,PyPy3 (7.3.0),400.0,466,AC,65.0
1670,29468405,1645277142,abc239_e,abc239,Balut,PyPy3 (7.3.0),0.0,1512,WA,1235.0
1671,29472297,1645277906,abc239_e,abc239,Balut,PyPy3 (7.3.0),0.0,1283,WA,843.0
1672,29474077,1645278328,abc239_e,abc239,Balut,PyPy3 (7.3.0),0.0,1020,TLE,2293.0
1673,29474562,1645278563,abc239_e,abc239,Balut,PyPy3 (7.3.0),500.0,1026,AC,441.0
1674,29504186,1645358515,abc240_a,abc240,Balut,PyPy3 (7.3.0),100.0,181,AC,62.0
1675,29505857,1645358549,abc240_b,abc240,Balut,PyPy3 (7.3.0),200.0,127,AC,62.0
1676,29515023,1645358876,abc240_c,abc240,Balut,PyPy3 (7.3.0),300.0,387,AC,68.0
1677,29523094,1645359704,abc240_d,abc240,Balut,PyPy3 (7.3.0),0.0,574,RE,2215.0
1678,29527576,1645360402,abc240_d,abc240,Balut,PyPy3 (7.3.0),0.0,428,TLE,2210.0
1679,29528136,1645360498,abc240_d,abc240,Balut,PyPy3 (7.3.0),400.0,459,AC,179.0
1680,29537687,1645362453,abc240_e,abc240,Balut,PyPy3 (7.3.0),0.0,1087,WA,657.0
1681,29540836,1645363203,abc240_e,abc240,Balut,PyPy3 (7.3.0),500.0,1145,AC,590.0
1682,29606854,1645618031,typical90_bx,typical90,Balut,PyPy3 (7.3.0),3.0,430,AC,102.0
1683,29610172,1645627377,typical90_ca,typical90,Balut,PyPy3 (7.3.0),3.0,508,AC,89.0
1684,29610847,1645629675,typical90_cd,typical90,Balut,PyPy3 (7.3.0),3.0,382,AC,70.0
1685,29611204,1645630834,typical90_cf,typical90,Balut,PyPy3 (7.3.0),3.0,319,AC,84.0
1686,29625121,1645709991,typical90_a,typical90,Balut,PyPy3 (7.3.0),4.0,758,AC,102.0
1687,29625343,1645710577,typical90_c,typical90,Balut,PyPy3 (7.3.0),4.0,716,AC,197.0
1688,29625694,1645711473,typical90_c,typical90,Balut,PyPy3 (7.3.0),4.0,823,AC,188.0
1689,29663396,1645876984,abc241_a,abc241,Balut,PyPy3 (7.3.0),100.0,151,AC,64.0
1690,29669118,1645877259,abc241_b,abc241,Balut,PyPy3 (7.3.0),200.0,398,AC,73.0
1691,29678097,1645878031,abc241_c,abc241,Balut,PyPy3 (7.3.0),0.0,673,WA,466.0
1692,29678987,1645878128,abc241_c,abc241,Balut,PyPy3 (7.3.0),0.0,908,WA,522.0
1693,29684203,1645878771,abc241_c,abc241,Balut,PyPy3 (7.3.0),300.0,909,AC,534.0
1694,29714470,1645885080,abc241_d,abc241,Balut,PyPy3 (7.3.0),400.0,1730,AC,622.0
1695,29774644,1646051547,arc136_a,arc136,Balut,PyPy3 (7.3.0),0.0,260,TLE,2210.0
1696,29775021,1646052576,arc136_a,arc136,Balut,PyPy3 (7.3.0),0.0,274,WA,97.0
1697,29775180,1646053001,arc136_a,arc136,Balut,PyPy3 (7.3.0),300.0,369,AC,108.0
1698,29775233,1646053122,arc136_a,arc136,Balut,PyPy3 (7.3.0),300.0,158,AC,60.0
1699,29823501,1646297660,typical90_h,typical90,Balut,PyPy3 (7.3.0),4.0,614,AC,142.0
1700,29823531,1646297756,typical90_h,typical90,Balut,PyPy3 (7.3.0),4.0,614,AC,139.0
1701,29824222,1646300244,typical90_l,typical90,Balut,PyPy3 (7.3.0),0.0,2062,RE,242.0
1702,29824301,1646300486,typical90_l,typical90,Balut,PyPy3 (7.3.0),4.0,2066,AC,255.0
1703,29863712,1646481748,abc242_a,abc242,Balut,PyPy3 (7.3.0),100.0,191,AC,69.0
1704,29866521,1646481869,abc242_b,abc242,Balut,PyPy3 (7.3.0),200.0,100,AC,149.0
1705,29874874,1646482309,abc242_c,abc242,Balut,PyPy3 (7.3.0),300.0,509,AC,668.0
1706,29895884,1646486676,abc242_d,abc242,Balut,PyPy3 (7.3.0),0.0,609,WA,233.0
1707,29900888,1646488659,abc242_d,abc242,Balut,PyPy3 (7.3.0),400.0,433,AC,278.0
1708,29958018,1646744441,typical90_z,typical90,Balut,PyPy3 (7.3.0),4.0,882,AC,215.0
1709,29969950,1646815985,typical90_ab,typical90,Balut,PyPy3 (7.3.0),4.0,701,AC,275.0
1710,29970250,1646816964,typical90_ah,typical90,Balut,PyPy3 (7.3.0),4.0,539,AC,136.0
1711,29974305,1646832469,typical90_ap,typical90,Balut,PyPy3 (7.3.0),4.0,312,AC,67.0
1712,29987283,1646903820,typical90_aq,typical90,Balut,PyPy3 (7.3.0),0.0,1186,TLE,2226.0
1713,29987321,1646903949,typical90_aq,typical90,Balut,PyPy3 (7.3.0),0.0,1239,WA,2213.0
1714,29990838,1646918008,typical90_aq,typical90,Balut,PyPy3 (7.3.0),0.0,1324,WA,2225.0
1715,29991364,1646919574,typical90_aq,typical90,Balut,PyPy3 (7.3.0),0.0,1298,TLE,2225.0
1716,29991592,1646920261,typical90_aq,typical90,Balut,PyPy3 (7.3.0),0.0,1260,TLE,2230.0
1717,29991601,1646920299,typical90_aq,typical90,Balut,PyPy3 (7.3.0),0.0,1260,TLE,2229.0
1718,29991838,1646920965,typical90_aq,typical90,Balut,PyPy3 (7.3.0),0.0,1404,TLE,2232.0
1719,29991940,1646921266,typical90_aq,typical90,Balut,PyPy3 (7.3.0),0.0,1424,TLE,2230.0
1720,29992061,1646921632,typical90_aq,typical90,Balut,PyPy3 (7.3.0),0.0,1199,WA,1303.0
1721,29992121,1646921799,typical90_aq,typical90,Balut,PyPy3 (7.3.0),0.0,1203,TLE,2046.0
1722,29992168,1646921956,typical90_aq,typical90,Balut,PyPy3 (7.3.0),0.0,1177,TLE,2050.0
1723,29992266,1646922221,typical90_aq,typical90,Balut,PyPy3 (7.3.0),4.0,1258,AC,1773.0
1724,30102778,1647159032,abc243_a,abc243,Balut,PyPy3 (7.3.0),100.0,307,AC,61.0
1725,30102912,1647159320,abc243_b,abc243,Balut,PyPy3 (7.3.0),200.0,271,AC,95.0
1726,30103307,1647160180,abc243_c,abc243,Balut,PyPy3 (7.3.0),0.0,670,WA,2210.0
1727,30103615,1647160891,abc243_c,abc243,Balut,PyPy3 (7.3.0),300.0,566,AC,647.0
1728,30103695,1647161131,abc243_d,abc243,Balut,PyPy3 (7.3.0),0.0,259,TLE,2208.0
1729,30104062,1647162067,abc243_d,abc243,Balut,PyPy3 (7.3.0),0.0,493,WA,94.0
1730,30105403,1647165339,abc243_d,abc243,Balut,PyPy3 (7.3.0),0.0,524,TLE,2209.0
1731,30105475,1647165500,abc243_d,abc243,Balut,PyPy3 (7.3.0),0.0,621,TLE,2213.0
1732,30105563,1647165747,abc243_d,abc243,Balut,PyPy3 (7.3.0),0.0,684,TLE,2212.0
1733,30105570,1647165768,abc243_d,abc243,Balut,PyPy3 (7.3.0),0.0,610,WA,120.0
1734,30105891,1647166739,abc243_d,abc243,Balut,PyPy3 (7.3.0),400.0,664,AC,121.0
1735,30164261,1647418256,typical90_bf,typical90,Balut,PyPy3 (7.3.0),4.0,574,AC,87.0
1736,30171880,1647440221,typical90_bk,typical90,Balut,PyPy3 (7.3.0),4.0,670,AC,513.0
1737,30189200,1647523494,typical90_br,typical90,Balut,PyPy3 (7.3.0),4.0,455,AC,483.0
1738,30238339,1647694469,arc137_a,arc137,Balut,PyPy3 (7.3.0),300.0,275,AC,365.0
1739,30242555,1647696389,arc137_b,arc137,Balut,PyPy3 (7.3.0),0.0,480,RE,154.0
1740,30245607,1647697978,arc137_b,arc137,Balut,PyPy3 (7.3.0),400.0,711,AC,137.0
1741,30247697,1647699290,arc137_c,arc137,Balut,PyPy3 (7.3.0),0.0,229,WA,138.0
1742,30267548,1647777648,abc244_a,abc244,Balut,PyPy3 (7.3.0),100.0,108,AC,64.0
1743,30272534,1647777878,abc244_b,abc244,Balut,PyPy3 (7.3.0),200.0,332,AC,61.0
1744,30278116,1647778324,abc244_c,abc244,Balut,PyPy3 (7.3.0),0.0,363,TLE,2205.0
1745,30279276,1647778432,abc244_c,abc244,Balut,PyPy3 (7.3.0),0.0,359,TLE,2205.0
1746,30281096,1647778611,abc244_c,abc244,Balut,PyPy3 (7.3.0),0.0,308,TLE,2205.0
1747,30283826,1647778895,abc244_c,abc244,Balut,PyPy3 (7.3.0),0.0,315,WA,166.0
1748,30285636,1647779100,abc244_c,abc244,Balut,PyPy3 (7.3.0),300.0,268,AC,93.0
1749,30290542,1647779753,abc244_d,abc244,Balut,PyPy3 (7.3.0),0.0,438,WA,70.0
1750,30292002,1647779982,abc244_d,abc244,Balut,PyPy3 (7.3.0),400.0,444,AC,62.0
1751,30308497,1647785974,abc244_e,abc244,Balut,PyPy3 (7.3.0),0.0,1018,WA,1563.0
1752,30308559,1647786050,abc244_e,abc244,Balut,PyPy3 (7.3.0),0.0,1019,WA,1555.0
1753,30308637,1647786159,abc244_e,abc244,Balut,PyPy3 (7.3.0),0.0,1022,WA,1274.0
1754,30308758,1647786318,abc244_e,abc244,Balut,PyPy3 (7.3.0),500.0,1022,AC,1354.0
1755,30427790,1648296147,abc245_a,abc245,Balut,PyPy3 (7.3.0),0.0,257,WA,63.0
1756,30431967,1648296279,abc245_a,abc245,Balut,PyPy3 (7.3.0),100.0,257,AC,61.0
1757,30434178,1648296356,abc245_b,abc245,Balut,PyPy3 (7.3.0),0.0,190,WA,67.0
1758,30434593,1648296373,abc245_b,abc245,Balut,PyPy3 (7.3.0),200.0,190,AC,65.0
1759,30445835,1648297088,abc245_c,abc245,Balut,PyPy3 (7.3.0),300.0,2090,AC,360.0
1760,30466210,1648299678,abc245_d,abc245,Balut,PyPy3 (7.3.0),0.0,543,WA,63.0
1761,30466837,1648299785,abc245_d,abc245,Balut,PyPy3 (7.3.0),0.0,501,WA,60.0
1762,30470923,1648300455,abc245_d,abc245,Balut,PyPy3 (7.3.0),0.0,459,WA,61.0
1763,30477576,1648301577,abc245_d,abc245,Balut,PyPy3 (7.3.0),400.0,405,AC,66.0
1764,30487167,1648306896,jsc2019_qual_b,jsc2019-qual,Balut,PyPy3 (7.3.0),0.0,896,RE,104.0
1765,30487545,1648307447,jsc2019_qual_b,jsc2019-qual,Balut,PyPy3 (7.3.0),300.0,898,AC,67.0
1766,30487939,1648308050,abc168_d,abc168,Balut,PyPy3 (7.3.0),400.0,709,AC,264.0
1767,30579889,1648676666,typical90_bt,typical90,Balut,PyPy3 (7.3.0),4.0,931,AC,162.0
1768,30580164,1648680915,typical90_cg,typical90,Balut,PyPy3 (7.3.0),0.0,651,TLE,2208.0
1769,30580179,1648681104,typical90_cg,typical90,Balut,PyPy3 (7.3.0),0.0,709,TLE,2207.0
1770,30580203,1648681477,typical90_cg,typical90,Balut,PyPy3 (7.3.0),4.0,686,AC,526.0
1771,30580213,1648681609,typical90_cg,typical90,Balut,PyPy3 (7.3.0),4.0,651,AC,529.0
1772,30591933,1648732162,agc017_a,agc017,Balut,PyPy3 (7.3.0),0.0,457,WA,62.0
1773,30591989,1648732279,agc017_a,agc017,Balut,PyPy3 (7.3.0),200.0,458,AC,63.0
1774,30603691,1648797490,arc116_b,arc116,Balut,PyPy3 (7.3.0),0.0,416,WA,2208.0
1775,30603713,1648797560,arc116_b,arc116,Balut,PyPy3 (7.3.0),0.0,432,WA,125.0
1776,30603752,1648797744,arc116_b,arc116,Balut,PyPy3 (7.3.0),400.0,446,AC,134.0
1777,30604034,1648798948,arc112_b,arc112,Balut,PyPy3 (7.3.0),400.0,303,AC,62.0
1778,30604401,1648800600,abc141_d,abc141,Balut,PyPy3 (7.3.0),400.0,314,AC,160.0
1779,30604537,1648801216,abc142_d,abc142,Balut,PyPy3 (7.3.0),0.0,1107,RE,104.0
1780,30604655,1648801626,abc142_d,abc142,Balut,PyPy3 (7.3.0),0.0,1133,WA,133.0
1781,30604685,1648801751,abc142_d,abc142,Balut,PyPy3 (7.3.0),0.0,1135,WA,135.0
1782,30605380,1648804756,abc142_d,abc142,Balut,PyPy3 (7.3.0),400.0,610,AC,66.0
1783,30626036,1648900940,abc246_a,abc246,Balut,PyPy3 (7.3.0),100.0,334,AC,61.0
1784,30630072,1648901153,abc246_b,abc246,Balut,PyPy3 (7.3.0),200.0,170,AC,61.0
1785,30636460,1648901591,abc246_c,abc246,Balut,PyPy3 (7.3.0),0.0,456,WA,283.0
1786,30642761,1648902218,abc246_c,abc246,Balut,PyPy3 (7.3.0),300.0,546,AC,305.0
1787,30650213,1648903259,abc246_d,abc246,Balut,PyPy3 (7.3.0),400.0,585,AC,375.0
1788,30654689,1648903988,abc246_e,abc246,Balut,PyPy3 (7.3.0),0.0,1051,WA,6624.0
1789,30667683,1648906326,abc246_e,abc246,Balut,PyPy3 (7.3.0),0.0,1091,WA,6623.0
1790,30669360,1648906594,abc246_e,abc246,Balut,PyPy3 (7.3.0),0.0,1094,WA,6625.0
1791,30674214,1648908016,abc246_e,abc246,Balut,PyPy3 (7.3.0),0.0,1570,WA,6626.0
1792,30674537,1648908189,abc246_e,abc246,Balut,PyPy3 (7.3.0),0.0,1478,WA,1350.0
1793,30675463,1648908743,abc246_e,abc246,Balut,PyPy3 (7.3.0),0.0,1535,WA,1415.0
1794,30675526,1648908788,abc246_e,abc246,Balut,PyPy3 (7.3.0),0.0,1537,WA,6642.0
1795,30676018,1648909181,abc246_e,abc246,Balut,PyPy3 (7.3.0),0.0,1590,WA,3228.0
1796,30677256,1648910301,abc246_e,abc246,Balut,PyPy3 (7.3.0),0.0,1590,WA,2987.0
1797,30677386,1648910452,abc246_e,abc246,Balut,PyPy3 (7.3.0),0.0,1532,WA,5010.0
1798,30678706,1648912240,abc246_e,abc246,Balut,PyPy3 (7.3.0),0.0,1290,WA,3023.0
1799,30678774,1648912346,abc246_e,abc246,Balut,PyPy3 (7.3.0),0.0,1225,WA,5053.0
1800,30679058,1648912777,abc246_e,abc246,Balut,PyPy3 (7.3.0),0.0,1226,WA,4758.0
1801,30679245,1648913093,abc246_e,abc246,Balut,PyPy3 (7.3.0),500.0,1227,AC,4823.0
1802,30743008,1649169759,abc048_b,abc048,Balut,PyPy3 (7.3.0),0.0,233,WA,101.0
1803,30743056,1649169869,abc048_b,abc048,Balut,PyPy3 (7.3.0),0.0,233,WA,74.0
1804,30743102,1649169975,abc048_b,abc048,Balut,PyPy3 (7.3.0),0.0,273,WA,61.0
1805,30743225,1649170317,abc048_b,abc048,Balut,PyPy3 (7.3.0),200.0,259,AC,66.0
1806,30743709,1649171854,abc130_d,abc130,Balut,PyPy3 (7.3.0),400.0,373,AC,93.0
1807,30744007,1649172980,arc095_b,arc095,Balut,PyPy3 (7.3.0),0.0,351,RE,137.0
1808,30744027,1649173060,arc095_b,arc095,Balut,Python (3.8.2),0.0,351,TLE,2206.0
1809,30744343,1649174334,arc095_b,arc095,Balut,PyPy3 (7.3.0),0.0,862,RE,2147.0
1810,30744434,1649174700,arc095_b,arc095,Balut,PyPy3 (7.3.0),400.0,349,AC,122.0
1811,30759572,1649251947,abc178_d,abc178,Balut,PyPy3 (7.3.0),400.0,212,AC,71.0
1812,30759848,1649252721,abc113_c,abc113,Balut,PyPy3 (7.3.0),300.0,441,AC,345.0
1813,30809266,1649506366,arc138_a,arc138,Balut,PyPy3 (7.3.0),0.0,475,TLE,3312.0
1814,30819243,1649509948,arc138_a,arc138,Balut,PyPy3 (7.3.0),400.0,473,AC,211.0
1815,30820622,1649510509,arc138_b,arc138,Balut,PyPy3 (7.3.0),500.0,396,AC,109.0
1816,30829468,1649517789,arc138_c,arc138,Balut,PyPy3 (7.3.0),600.0,459,AC,140.0
1817,30847378,1649592083,abc247_a,abc247,Balut,PyPy3 (7.3.0),100.0,100,AC,69.0
1818,30854465,1649592526,abc247_b,abc247,Balut,PyPy3 (7.3.0),0.0,425,WA,67.0
1819,30855719,1649592629,abc247_b,abc247,Balut,PyPy3 (7.3.0),200.0,482,AC,67.0
1820,30857940,1649592805,abc247_c,abc247,Balut,PyPy3 (7.3.0),0.0,201,WA,87.0
1821,30859997,1649592982,abc247_c,abc247,Balut,PyPy3 (7.3.0),300.0,199,AC,94.0
1822,30873173,1649594447,abc247_d,abc247,Balut,PyPy3 (7.3.0),400.0,715,AC,352.0
1823,30908097,1649664140,abc160_d,abc160,Balut,PyPy3 (7.3.0),400.0,829,AC,253.0
1824,30908842,1649666477,abc127_d,abc127,Balut,PyPy3 (7.3.0),400.0,576,AC,245.0
1825,30908932,1649666709,abc127_d,abc127,Balut,PyPy3 (7.3.0),400.0,418,AC,364.0
1826,31100023,1650362231,abc248_a,abc248,Balut,PyPy3 (7.3.0),100.0,139,AC,60.0
1827,31100046,1650362379,abc248_b,abc248,Balut,PyPy3 (7.3.0),200.0,153,AC,60.0
1828,31101871,1650370460,abc248_c,abc248,Balut,PyPy3 (7.3.0),300.0,391,AC,100.0
1829,31102231,1650371355,abc248_d,abc248,Balut,PyPy3 (7.3.0),0.0,409,WA,2229.0
1830,31104150,1650377177,abc248_d,abc248,Balut,PyPy3 (7.3.0),400.0,399,AC,461.0
1831,31220509,1650760417,abc249_a,abc249,Balut,PyPy3 (7.3.0),100.0,368,AC,65.0
1832,31220745,1650761754,abc249_b,abc249,Balut,PyPy3 (7.3.0),200.0,367,AC,68.0
1833,31220911,1650762678,abc249_c,abc249,Balut,PyPy3 (7.3.0),300.0,455,AC,354.0
1834,31224013,1650775150,abc249_d,abc249,Balut,PyPy3 (7.3.0),0.0,336,RE,126.0
1835,31224070,1650775381,abc249_d,abc249,Balut,PyPy3 (7.3.0),400.0,339,AC,114.0
1836,31238523,1650803207,arc139_a,arc139,Balut,PyPy3 (7.3.0),0.0,716,TLE,2208.0
1837,31239495,1650803812,arc139_a,arc139,Balut,PyPy3 (7.3.0),0.0,677,RE,155.0
1838,31240019,1650804160,arc139_a,arc139,Balut,PyPy3 (7.3.0),0.0,648,WA,76.0
1839,31242332,1650805672,arc139_a,arc139,Balut,PyPy3 (7.3.0),0.0,455,WA,79.0
1840,31243381,1650806362,arc139_a,arc139,Balut,PyPy3 (7.3.0),300.0,497,AC,81.0
1841,31244549,1650807084,arc139_b,arc139,Balut,PyPy3 (7.3.0),0.0,726,WA,63.0
1842,31245341,1650807567,arc139_b,arc139,Balut,PyPy3 (7.3.0),0.0,715,WA,62.0
1843,31247378,1650808738,arc139_b,arc139,Balut,PyPy3 (7.3.0),0.0,438,WA,69.0
1844,31565559,1652083622,abc250_a,abc250,Balut,PyPy3 (7.3.0),100.0,287,AC,61.0
1845,31566125,1652085136,abc250_b,abc250,Balut,PyPy3 (7.3.0),200.0,543,AC,67.0
1846,31566252,1652085551,abc250_c,abc250,Balut,PyPy3 (7.3.0),300.0,419,AC,234.0
1847,31566385,1652085992,abc250_d,abc250,Balut,PyPy3 (7.3.0),400.0,663,AC,200.0
1848,31573005,1652104561,abc250_e,abc250,Balut,PyPy3 (7.3.0),500.0,793,AC,459.0
1849,31829158,1653123308,abc251_a,abc251,Balut,PyPy3 (7.3.0),100.0,98,AC,119.0
1850,31829304,1653123858,abc251_b,abc251,Balut,PyPy3 (7.3.0),200.0,341,AC,688.0
1851,31830531,1653128701,abc251_c,abc251,Balut,PyPy3 (7.3.0),300.0,353,AC,130.0
1852,31895554,1653207968,abc251_e,abc251,Balut,PyPy3 (7.3.0),500.0,483,AC,169.0
1853,31895815,1653208646,abc252_a,abc252,Balut,PyPy3 (7.3.0),100.0,88,AC,65.0
1854,31895907,1653208852,abc252_b,abc252,Balut,PyPy3 (7.3.0),200.0,310,AC,62.0
1855,31896425,1653210116,abc252_c,abc252,Balut,PyPy3 (7.3.0),300.0,531,AC,127.0
1856,31913880,1653293372,abc252_d,abc252,Balut,PyPy3 (7.3.0),400.0,427,AC,130.0
1857,31913948,1653293606,abc252_d,abc252,Balut,PyPy3 (7.3.0),400.0,332,AC,131.0
1858,31914267,1653294620,abc252_e,abc252,Balut,PyPy3 (7.3.0),0.0,1087,WA,598.0
1859,31914847,1653296401,abc252_e,abc252,Balut,PyPy3 (7.3.0),500.0,931,TLE,2211.0
1860,31914999,1653296923,abc252_e,abc252,Balut,PyPy3 (7.3.0),500.0,799,TLE,2209.0
1861,31915011,1653296973,abc252_e,abc252,Balut,Python (3.8.2),500.0,799,TLE,2208.0
1862,31915164,1653297438,abc252_e,abc252,Balut,PyPy3 (7.3.0),500.0,783,TLE,2210.0
1863,31915196,1653297544,abc252_e,abc252,Balut,PyPy3 (7.3.0),500.0,830,AC,729.0
1864,31927184,1653364241,arc140_a,arc140,Balut,PyPy3 (7.3.0),300.0,682,AC,124.0
1865,31972262,1653622364,arc140_b,arc140,Balut,PyPy3 (7.3.0),0.0,613,WA,104.0
1866,31972273,1653622431,arc140_b,arc140,Balut,PyPy3 (7.3.0),400.0,625,AC,105.0
1867,31972282,1653622487,arc140_b,arc140,Balut,PyPy3 (7.3.0),400.0,578,AC,105.0
1868,32078144,1653812513,abc253_a,abc253,Balut,PyPy3 (7.3.0),100.0,176,AC,64.0
1869,32078339,1653813112,abc253_b,abc253,Balut,PyPy3 (7.3.0),200.0,400,AC,70.0
1870,32078636,1653813913,abc253_c,abc253,Balut,PyPy3 (7.3.0),0.0,515,TLE,2208.0
1871,32078875,1653814544,abc253_c,abc253,Balut,PyPy3 (7.3.0),0.0,559,TLE,2208.0
1872,32078989,1653814776,abc253_c,abc253,Balut,PyPy3 (7.3.0),300.0,652,AC,675.0
1873,32079202,1653815343,abc253_d,abc253,Balut,PyPy3 (7.3.0),400.0,394,AC,65.0
1874,32108251,1653899537,abc253_e,abc253,Balut,PyPy3 (7.3.0),0.0,456,WA,185.0
1875,32108319,1653899729,abc253_e,abc253,Balut,PyPy3 (7.3.0),0.0,458,WA,182.0
1876,32108525,1653900352,abc253_e,abc253,Balut,PyPy3 (7.3.0),0.0,511,WA,216.0
1877,32108751,1653901211,abc253_e,abc253,Balut,PyPy3 (7.3.0),500.0,511,AC,187.0
